OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity,Multiply
2016-07-10,2003-03-17T00:00:00.0000000,TO51333,529,22631,10,2,2,4
2016-07-10,2003-03-25T00:00:00.0000000,TO51333,539,22631,10,3,2,6
2016-07-10,2003-05-11T00:00:00.0000000,TO51333,385,22631,10,1,1,1
2016-07-10,2003-03-22T00:00:00.0000000,TO51332,605,21439,1,1,1,1
2016-07-11,2003-06-25T00:00:00.0000000,TO51352,481,11093,9,4,3,12
2016-07-11,2003-06-13T00:00:00.0000000,TO51352,485,11093,9,2,2,4
2016-07-11,2003-06-25T00:00:00.0000000,TO51352,220,11093,9,3,1,3
2016-07-11,2003-04-04T00:00:00.0000000,TO51352,362,11093,9,1,1,1
2016-07-11,2003-04-27T00:00:00.0000000,TO51351,220,11446,9,2,1,2
2016-07-11,2003-06-21T00:00:00.0000000,TO51351,354,11446,9,1,1,1
2016-07-11,2003-03-21T00:00:00.0000000,TO51337,377,18220,9,1,1,1
2016-07-11,2003-04-16T00:00:00.0000000,TO51336,529,18243,9,3,2,6
2016-07-11,2003-05-04T00:00:00.0000000,TO51336,375,18243,9,1,1,1
2016-07-11,2003-03-28T00:00:00.0000000,TO51336,540,18243,9,2,1,2
2016-07-11,2003-04-22T00:00:00.0000000,TO51355,538,22260,1,2,3,6
2016-07-11,2003-04-13T00:00:00.0000000,TO51355,480,22260,1,3,1,3
2016-07-11,2003-04-26T00:00:00.0000000,TO51355,584,22260,1,1,1,1
2016-07-11,2003-06-17T00:00:00.0000000,TO51345,477,11267,4,3,3,9
2016-07-11,2003-04-11T00:00:00.0000000,TO51345,478,11267,4,2,2,4
2016-07-11,2003-05-04T00:00:00.0000000,TO51345,360,11267,4,1,1,1
2016-07-11,2003-06-11T00:00:00.0000000,TO51345,487,11267,4,4,1,4
2016-07-11,2003-04-30T00:00:00.0000000,TO51350,358,11054,9,1,1,1
2016-07-11,2003-04-16T00:00:00.0000000,TO51350,487,11054,9,2,1,2
2016-07-11,2003-05-20T00:00:00.0000000,TO51350,488,11054,9,3,1,3
2016-07-11,2003-05-05T00:00:00.0000000,TO51353,223,25092,4,4,2,8
2016-07-11,2003-04-17T00:00:00.0000000,TO51353,530,25092,4,3,2,6
2016-07-11,2003-06-22T00:00:00.0000000,TO51353,541,25092,4,2,2,4
2016-07-11,2003-06-09T00:00:00.0000000,TO51353,579,25092,4,1,1,1
2016-07-11,2003-05-19T00:00:00.0000000,TO51343,479,11439,7,2,3,6
2016-07-11,2003-06-03T00:00:00.0000000,TO51343,477,11439,7,3,2,6
2016-07-11,2003-06-25T00:00:00.0000000,TO51343,375,11439,7,1,1,1
2016-07-11,2003-06-09T00:00:00.0000000,TO51348,360,11167,1,1,1,1
2016-07-11,2003-04-26T00:00:00.0000000,TO51348,537,11167,1,2,1,2
2016-07-11,2003-04-22T00:00:00.0000000,TO51340,232,13789,8,2,1,2
2016-07-11,2003-05-30T00:00:00.0000000,TO51340,589,13789,8,1,1,1
2016-07-11,2003-05-26T00:00:00.0000000,TO51339,478,12462,8,2,3,6
2016-07-11,2003-06-24T00:00:00.0000000,TO51339,477,12462,8,4,2,8
2016-07-11,2003-04-13T00:00:00.0000000,TO51339,358,12462,8,1,1,1
2016-07-11,2003-04-01T00:00:00.0000000,TO51339,472,12462,8,3,1,3
2016-07-11,2003-04-30T00:00:00.0000000,TO51354,362,11454,9,1,1,1
2016-07-11,2003-05-19T00:00:00.0000000,TO51356,477,19393,4,3,2,6
2016-07-11,2003-05-28T00:00:00.0000000,TO51356,381,19393,4,1,1,1
2016-07-11,2003-03-22T00:00:00.0000000,TO51356,479,19393,4,2,1,2
2016-07-11,2003-06-10T00:00:00.0000000,TO51358,480,17833,8,4,2,8
2016-07-11,2003-03-28T00:00:00.0000000,TO51358,530,17833,8,3,2,6
2016-07-11,2003-06-05T00:00:00.0000000,TO51358,541,17833,8,2,2,4
2016-07-11,2003-06-04T00:00:00.0000000,TO51358,579,17833,8,1,1,1
2016-07-11,2003-04-12T00:00:00.0000000,TO51357,491,22415,8,3,1,3
2016-07-11,2003-04-06T00:00:00.0000000,TO51357,538,22415,8,2,1,2
2016-07-11,2003-04-19T00:00:00.0000000,TO51357,606,22415,8,1,1,1
2016-07-11,2003-04-12T00:00:00.0000000,TO51341,480,12301,7,4,2,8
2016-07-11,2003-05-17T00:00:00.0000000,TO51341,529,12301,7,2,2,4
2016-07-11,2003-06-11T00:00:00.0000000,TO51341,377,12301,7,1,1,1
2016-07-11,2003-05-11T00:00:00.0000000,TO51341,540,12301,7,3,1,3
2016-07-11,2003-04-16T00:00:00.0000000,TO51347,485,11062,1,2,2,4
2016-07-11,2003-06-22T00:00:00.0000000,TO51347,220,11062,1,3,1,3
2016-07-11,2003-04-22T00:00:00.0000000,TO51347,360,11062,1,1,1,1
2016-07-11,2003-05-27T00:00:00.0000000,TO51346,485,11270,4,2,2,4
2016-07-11,2003-04-06T00:00:00.0000000,TO51346,215,11270,4,3,1,3
2016-07-11,2003-05-21T00:00:00.0000000,TO51346,362,11270,4,1,1,1
2016-07-11,2003-04-19T00:00:00.0000000,TO51346,490,11270,4,4,1,4
2016-07-11,2003-04-24T00:00:00.0000000,TO51342,215,19359,10,2,1,2
2016-07-11,2003-04-21T00:00:00.0000000,TO51342,379,19359,10,1,1,1
2016-07-11,2003-04-15T00:00:00.0000000,TO51344,539,16793,4,2,3,6
2016-07-11,2003-04-30T00:00:00.0000000,TO51344,223,16793,4,4,2,8
2016-07-11,2003-04-11T00:00:00.0000000,TO51344,529,16793,4,3,2,6
2016-07-11,2003-06-07T00:00:00.0000000,TO51344,235,16793,4,5,1,5
2016-07-11,2003-03-22T00:00:00.0000000,TO51344,581,16793,4,1,1,1
2016-07-11,2003-06-05T00:00:00.0000000,TO51338,381,16339,9,1,1,1
2016-07-11,2003-04-10T00:00:00.0000000,TO51349,480,23310,9,4,3,12
2016-07-11,2003-04-22T00:00:00.0000000,TO51349,539,23310,9,2,3,6
2016-07-11,2003-06-09T00:00:00.0000000,TO51349,529,23310,9,3,2,6
2016-07-11,2003-05-09T00:00:00.0000000,TO51349,383,23310,9,1,1,1
2016-07-12,2003-04-18T00:00:00.0000000,TO51359,223,18240,9,5,2,10
2016-07-12,2003-04-15T00:00:00.0000000,TO51359,477,18240,9,3,2,6
2016-07-12,2003-04-21T00:00:00.0000000,TO51359,479,18240,9,2,2,4
2016-07-12,2003-05-13T00:00:00.0000000,TO51359,371,18240,9,1,1,1
2016-07-12,2003-03-28T00:00:00.0000000,TO51359,491,18240,9,4,1,4
2016-07-12,2003-05-04T00:00:00.0000000,TO51372,539,26995,7,2,2,4
2016-07-12,2003-05-01T00:00:00.0000000,TO51372,389,26995,7,1,1,1
2016-07-12,2003-05-25T00:00:00.0000000,TO51370,477,24417,4,4,2,8
2016-07-12,2003-06-01T00:00:00.0000000,TO51370,479,24417,4,5,2,10
2016-07-12,2003-06-09T00:00:00.0000000,TO51370,530,24417,4,3,2,6
2016-07-12,2003-03-18T00:00:00.0000000,TO51370,541,24417,4,2,2,4
2016-07-12,2003-05-17T00:00:00.0000000,TO51370,220,24417,4,6,1,6
2016-07-12,2003-06-15T00:00:00.0000000,TO51370,575,24417,4,1,1,1
2016-07-12,2003-05-17T00:00:00.0000000,TO51371,223,22259,1,4,2,8
2016-07-12,2003-06-05T00:00:00.0000000,TO51371,477,22259,1,3,2,6
2016-07-12,2003-04-12T00:00:00.0000000,TO51371,479,22259,1,2,2,4
2016-07-12,2003-03-23T00:00:00.0000000,TO51371,606,22259,1,1,1,1
2016-07-12,2003-04-26T00:00:00.0000000,TO51373,220,22414,8,2,1,2
2016-07-12,2003-05-03T00:00:00.0000000,TO51373,584,22414,8,1,1,1
2016-07-12,2003-05-15T00:00:00.0000000,TO51362,480,16797,1,4,2,8
2016-07-12,2003-05-16T00:00:00.0000000,TO51362,539,16797,1,3,2,6
2016-07-12,2003-04-23T00:00:00.0000000,TO51362,529,16797,1,2,1,2
2016-07-12,2003-06-10T00:00:00.0000000,TO51362,581,16797,1,1,1,1
2016-07-12,2003-06-09T00:00:00.0000000,TO51364,590,13741,4,1,1,1
2016-07-12,2003-04-16T00:00:00.0000000,TO51369,477,24434,1,3,2,6
2016-07-12,2003-04-21T00:00:00.0000000,TO51369,479,24434,1,2,1,2
2016-07-12,2003-04-15T00:00:00.0000000,TO51369,573,24434,1,1,1,1
2016-07-12,2003-05-08T00:00:00.0000000,TO51360,477,11388,10,3,2,6
2016-07-12,2003-03-27T00:00:00.0000000,TO51360,478,11388,10,2,2,4
2016-07-12,2003-06-22T00:00:00.0000000,TO51360,484,11388,10,4,2,8
2016-07-12,2003-05-26T00:00:00.0000000,TO51360,356,11388,10,1,1,1
2016-07-12,2003-04-23T00:00:00.0000000,TO51365,358,11156,4,1,1,1
2016-07-12,2003-03-31T00:00:00.0000000,TO51365,487,11156,4,4,1,4
2016-07-12,2003-04-04T00:00:00.0000000,TO51365,528,11156,4,2,1,2
2016-07-12,2003-05-05T00:00:00.0000000,TO51365,537,11156,4,3,1,3
2016-07-12,2003-04-14T00:00:00.0000000,TO51361,375,25795,8,1,1,1
2016-07-12,2003-05-31T00:00:00.0000000,TO51361,480,25795,8,4,1,4
2016-07-12,2003-06-24T00:00:00.0000000,TO51361,529,25795,8,3,1,3
2016-07-12,2003-05-24T00:00:00.0000000,TO51361,540,25795,8,2,1,2
2016-07-12,2003-06-25T00:00:00.0000000,TO51363,477,15557,4,3,2,6
2016-07-12,2003-05-08T00:00:00.0000000,TO51363,478,15557,4,2,1,2
2016-07-12,2003-04-09T00:00:00.0000000,TO51363,596,15557,4,1,1,1
2016-07-12,2003-04-13T00:00:00.0000000,TO51366,583,14007,9,1,1,1
2016-07-12,2003-06-20T00:00:00.0000000,TO51368,220,19763,9,2,1,2
2016-07-12,2003-04-28T00:00:00.0000000,TO51368,605,19763,9,1,1,1
2016-07-12,2003-04-12T00:00:00.0000000,TO51367,481,19270,9,2,2,4
2016-07-12,2003-03-27T00:00:00.0000000,TO51367,604,19270,9,1,1,1
2016-07-13,2003-05-27T00:00:00.0000000,TO51379,528,13745,1,3,2,6
2016-07-13,2003-05-20T00:00:00.0000000,TO51379,536,13745,1,2,2,4
2016-07-13,2003-06-05T00:00:00.0000000,TO51379,220,13745,1,4,1,4
2016-07-13,2003-04-19T00:00:00.0000000,TO51379,587,13745,1,1,1,1
2016-07-13,2003-04-20T00:00:00.0000000,TO51375,214,18209,9,2,1,2
2016-07-13,2003-06-03T00:00:00.0000000,TO51375,379,18209,9,1,1,1
2016-07-13,2003-06-22T00:00:00.0000000,TO51386,485,11072,9,2,2,4
2016-07-13,2003-04-17T00:00:00.0000000,TO51386,354,11072,9,1,1,1
2016-07-13,2003-06-16T00:00:00.0000000,TO51386,490,11072,9,3,1,3
2016-07-13,2003-03-25T00:00:00.0000000,TO51384,464,11103,9,5,2,10
2016-07-13,2003-04-13T00:00:00.0000000,TO51384,477,11103,9,2,2,4
2016-07-13,2003-06-09T00:00:00.0000000,TO51384,478,11103,9,3,2,6
2016-07-13,2003-06-09T00:00:00.0000000,TO51384,358,11103,9,1,1,1
2016-07-13,2003-05-31T00:00:00.0000000,TO51384,491,11103,9,4,1,4
2016-07-13,2003-04-15T00:00:00.0000000,TO51390,466,25611,10,2,2,4
2016-07-13,2003-06-08T00:00:00.0000000,TO51390,584,25611,10,1,1,1
2016-07-13,2003-04-11T00:00:00.0000000,TO51378,232,21501,6,2,1,2
2016-07-13,2003-04-18T00:00:00.0000000,TO51378,597,21501,6,1,1,1
2016-07-13,2003-05-07T00:00:00.0000000,TO51389,223,19428,8,2,2,4
2016-07-13,2003-05-13T00:00:00.0000000,TO51389,232,19428,8,3,1,3
2016-07-13,2003-06-25T00:00:00.0000000,TO51389,383,19428,8,1,1,1
2016-07-13,2003-06-05T00:00:00.0000000,TO51387,478,11942,9,2,3,6
2016-07-13,2003-06-07T00:00:00.0000000,TO51387,477,11942,9,3,2,6
2016-07-13,2003-05-07T00:00:00.0000000,TO51387,220,11942,9,4,1,4
2016-07-13,2003-05-13T00:00:00.0000000,TO51387,591,11942,9,1,1,1
2016-07-13,2003-04-27T00:00:00.0000000,TO51382,360,11152,1,1,1,1
2016-07-13,2003-05-04T00:00:00.0000000,TO51381,362,11129,1,1,1,1
2016-07-13,2003-06-16T00:00:00.0000000,TO51377,214,14047,9,2,1,2
2016-07-13,2003-04-09T00:00:00.0000000,TO51377,579,14047,9,1,1,1
2016-07-13,2003-06-06T00:00:00.0000000,TO51374,214,18205,9,2,1,2
2016-07-13,2003-06-21T00:00:00.0000000,TO51374,371,18205,9,1,1,1
2016-07-13,2003-05-23T00:00:00.0000000,TO51383,215,25722,7,2,1,2
2016-07-13,2003-05-01T00:00:00.0000000,TO51383,586,25722,7,1,1,1
2016-07-13,2003-03-23T00:00:00.0000000,TO51388,354,11455,9,1,1,1
2016-07-13,2003-04-14T00:00:00.0000000,TO51380,528,11295,4,2,2,4
2016-07-13,2003-03-17T00:00:00.0000000,TO51380,352,11295,4,1,1,1
2016-07-13,2003-06-11T00:00:00.0000000,TO51380,483,11295,4,4,1,4
2016-07-13,2003-04-04T00:00:00.0000000,TO51380,537,11295,4,3,1,3
2016-07-13,2003-04-18T00:00:00.0000000,TO51376,371,18218,9,1,1,1
2016-07-13,2003-06-26T00:00:00.0000000,TO51385,480,11070,9,4,2,8
2016-07-13,2003-03-27T00:00:00.0000000,TO51385,484,11070,9,5,2,10
2016-07-13,2003-05-01T00:00:00.0000000,TO51385,528,11070,9,2,2,4
2016-07-13,2003-03-28T00:00:00.0000000,TO51385,360,11070,9,1,1,1
2016-07-13,2003-06-18T00:00:00.0000000,TO51385,537,11070,9,3,1,3
2016-07-14,2003-06-15T00:00:00.0000000,TO51403,214,21465,4,2,1,2
2016-07-14,2003-05-10T00:00:00.0000000,TO51403,605,21465,4,1,1,1
2016-07-14,2003-06-16T00:00:00.0000000,TO51400,214,28672,4,2,1,2
2016-07-14,2003-05-10T00:00:00.0000000,TO51400,565,28672,4,1,1,1
2016-07-14,2003-04-26T00:00:00.0000000,TO51393,214,16394,7,2,1,2
2016-07-14,2003-05-20T00:00:00.0000000,TO51393,375,16394,7,1,1,1
2016-07-14,2003-05-26T00:00:00.0000000,TO51394,379,19416,10,1,1,1
2016-07-14,2003-06-06T00:00:00.0000000,TO51394,540,19416,10,2,1,2
2016-07-14,2003-06-08T00:00:00.0000000,TO51404,479,21469,4,3,2,6
2016-07-14,2003-06-09T00:00:00.0000000,TO51404,214,21469,4,4,1,4
2016-07-14,2003-03-24T00:00:00.0000000,TO51404,477,21469,4,2,1,2
2016-07-14,2003-05-22T00:00:00.0000000,TO51404,584,21469,4,1,1,1
2016-07-14,2003-05-04T00:00:00.0000000,TO51395,373,20181,4,1,1,1
2016-07-14,2003-04-29T00:00:00.0000000,TO51406,223,22613,10,3,2,6
2016-07-14,2003-05-01T00:00:00.0000000,TO51406,389,22613,10,1,1,1
2016-07-14,2003-03-26T00:00:00.0000000,TO51406,489,22613,10,2,1,2
2016-07-14,2003-05-27T00:00:00.0000000,TO51401,226,28667,1,2,1,2
2016-07-14,2003-04-07T00:00:00.0000000,TO51401,566,28667,1,1,1,1
2016-07-14,2003-04-08T00:00:00.0000000,TO51405,538,21438,4,2,1,2
2016-07-14,2003-04-22T00:00:00.0000000,TO51405,584,21438,4,1,1,1
2016-07-14,2003-06-16T00:00:00.0000000,TO51397,480,11835,6,3,3,9
2016-07-14,2003-04-18T00:00:00.0000000,TO51397,485,11835,6,2,2,4
2016-07-14,2003-05-30T00:00:00.0000000,TO51397,358,11835,6,1,1,1
2016-07-14,2003-06-26T00:00:00.0000000,TO51392,477,16388,7,2,3,6
2016-07-14,2003-06-11T00:00:00.0000000,TO51392,479,16388,7,3,2,6
2016-07-14,2003-03-27T00:00:00.0000000,TO51392,220,16388,7,4,1,4
2016-07-14,2003-06-17T00:00:00.0000000,TO51392,371,16388,7,1,1,1
2016-07-14,2003-04-24T00:00:00.0000000,TO51402,223,22109,6,2,3,6
2016-07-14,2003-06-27T00:00:00.0000000,TO51402,573,22109,6,1,1,1
2016-07-14,2003-06-23T00:00:00.0000000,TO51391,529,19437,10,3,2,6
2016-07-14,2003-05-31T00:00:00.0000000,TO51391,373,19437,10,1,1,1
2016-07-14,2003-04-18T00:00:00.0000000,TO51391,540,19437,10,2,1,2
2016-07-14,2003-04-18T00:00:00.0000000,TO51399,528,11191,4,3,2,6
2016-07-14,2003-05-01T00:00:00.0000000,TO51399,352,11191,4,1,1,1
2016-07-14,2003-06-01T00:00:00.0000000,TO51399,537,11191,4,2,1,2
2016-07-14,2003-06-08T00:00:00.0000000,TO51398,354,11154,1,1,1,1
2016-07-14,2003-06-08T00:00:00.0000000,TO51396,473,13849,1,3,1,3
2016-07-14,2003-03-29T00:00:00.0000000,TO51396,475,13849,1,2,1,2
2016-07-14,2003-06-04T00:00:00.0000000,TO51396,588,13849,1,1,1,1
2016-07-15,2003-05-10T00:00:00.0000000,TO51415,462,21349,6,4,2,8
2016-07-15,2003-05-05T00:00:00.0000000,TO51415,476,21349,6,2,1,2
2016-07-15,2003-05-19T00:00:00.0000000,TO51415,491,21349,6,3,1,3
2016-07-15,2003-06-13T00:00:00.0000000,TO51415,589,21349,6,1,1,1
2016-07-15,2003-04-30T00:00:00.0000000,TO51408,484,11247,10,4,2,8
2016-07-15,2003-04-29T00:00:00.0000000,TO51408,362,11247,10,1,1,1
2016-07-15,2003-03-22T00:00:00.0000000,TO51408,480,11247,10,3,1,3
2016-07-15,2003-04-23T00:00:00.0000000,TO51408,537,11247,10,2,1,2
2016-07-15,2003-04-26T00:00:00.0000000,TO51414,232,16231,1,3,1,3
2016-07-15,2003-05-15T00:00:00.0000000,TO51414,379,16231,1,1,1,1
2016-07-15,2003-03-17T00:00:00.0000000,TO51414,540,16231,1,2,1,2
2016-07-15,2003-05-10T00:00:00.0000000,TO51418,477,26658,9,2,2,4
2016-07-15,2003-05-01T00:00:00.0000000,TO51418,479,26658,9,3,2,6
2016-07-15,2003-06-07T00:00:00.0000000,TO51418,488,26658,9,4,1,4
2016-07-15,2003-03-29T00:00:00.0000000,TO51418,584,26658,9,1,1,1
2016-07-15,2003-06-22T00:00:00.0000000,TO51416,215,11550,10,2,1,2
2016-07-15,2003-06-01T00:00:00.0000000,TO51416,585,11550,10,1,1,1
2016-07-15,2003-06-21T00:00:00.0000000,TO51423,480,29042,6,4,2,8
2016-07-15,2003-05-02T00:00:00.0000000,TO51423,530,29042,6,3,2,6
2016-07-15,2003-06-23T00:00:00.0000000,TO51423,541,29042,6,2,2,4
2016-07-15,2003-05-25T00:00:00.0000000,TO51423,561,29042,6,1,1,1
2016-07-15,2003-04-29T00:00:00.0000000,TO51421,360,11010,9,1,1,1
2016-07-15,2003-03-21T00:00:00.0000000,TO51412,371,22312,7,1,1,1
2016-07-15,2003-06-02T00:00:00.0000000,TO51412,480,22312,7,3,1,3
2016-07-15,2003-06-13T00:00:00.0000000,TO51412,540,22312,7,2,1,2
2016-07-15,2003-06-12T00:00:00.0000000,TO51409,485,11417,7,2,2,4
2016-07-15,2003-05-08T00:00:00.0000000,TO51409,352,11417,7,1,1,1
2016-07-15,2003-04-29T00:00:00.0000000,TO51409,483,11417,7,3,1,3
2016-07-15,2003-06-13T00:00:00.0000000,TO51411,223,11239,10,5,2,10
2016-07-15,2003-04-05T00:00:00.0000000,TO51411,477,11239,10,3,2,6
2016-07-15,2003-03-25T00:00:00.0000000,TO51411,478,11239,10,2,2,4
2016-07-15,2003-04-19T00:00:00.0000000,TO51411,220,11239,10,4,1,4
2016-07-15,2003-03-31T00:00:00.0000000,TO51411,362,11239,10,1,1,1
2016-07-15,2003-05-18T00:00:00.0000000,TO51419,538,18903,9,2,2,4
2016-07-15,2003-04-21T00:00:00.0000000,TO51419,529,18903,9,3,1,3
2016-07-15,2003-06-22T00:00:00.0000000,TO51419,604,18903,9,1,1,1
2016-07-15,2003-06-30T00:00:00.0000000,TO51417,477,11281,4,2,2,4
2016-07-15,2003-05-09T00:00:00.0000000,TO51417,478,11281,4,3,2,6
2016-07-15,2003-05-04T00:00:00.0000000,TO51417,484,11281,4,4,2,8
2016-07-15,2003-05-21T00:00:00.0000000,TO51417,354,11281,4,1,1,1
2016-07-15,2003-06-28T00:00:00.0000000,TO51425,383,19171,4,1,1,1
2016-07-15,2003-03-20T00:00:00.0000000,TO51425,489,19171,4,2,1,2
2016-07-15,2003-05-17T00:00:00.0000000,TO51413,478,15549,6,2,2,4
2016-07-15,2003-03-25T00:00:00.0000000,TO51413,592,15549,6,1,1,1
2016-07-15,2003-04-24T00:00:00.0000000,TO51407,529,18214,9,2,3,6
2016-07-15,2003-03-28T00:00:00.0000000,TO51407,214,18214,9,4,1,4
2016-07-15,2003-06-14T00:00:00.0000000,TO51407,375,18214,9,1,1,1
2016-07-15,2003-03-26T00:00:00.0000000,TO51407,540,18214,9,3,1,3
2016-07-15,2003-04-23T00:00:00.0000000,TO51420,485,11109,9,4,2,8
2016-07-15,2003-03-28T00:00:00.0000000,TO51420,528,11109,9,2,2,4
2016-07-15,2003-06-28T00:00:00.0000000,TO51420,362,11109,9,1,1,1
2016-07-15,2003-04-23T00:00:00.0000000,TO51420,483,11109,9,5,1,5
2016-07-15,2003-05-21T00:00:00.0000000,TO51420,537,11109,9,3,1,3
2016-07-15,2003-03-29T00:00:00.0000000,TO51410,485,14945,8,2,2,4
2016-07-15,2003-05-06T00:00:00.0000000,TO51410,483,14945,8,3,1,3
2016-07-15,2003-06-25T00:00:00.0000000,TO51410,600,14945,8,1,1,1
2016-07-15,2003-05-28T00:00:00.0000000,TO51424,464,21331,6,3,2,6
2016-07-15,2003-04-26T00:00:00.0000000,TO51424,220,21331,6,2,1,2
2016-07-15,2003-04-06T00:00:00.0000000,TO51424,606,21331,6,1,1,1
2016-07-16,2003-05-29T00:00:00.0000000,TO51433,220,26307,4,2,1,2
2016-07-16,2003-03-22T00:00:00.0000000,TO51433,566,26307,4,1,1,1
2016-07-16,2003-05-05T00:00:00.0000000,TO51431,477,11063,1,2,3,6
2016-07-16,2003-04-04T00:00:00.0000000,TO51431,223,11063,1,5,2,10
2016-07-16,2003-06-09T00:00:00.0000000,TO51431,478,11063,1,3,2,6
2016-07-16,2003-03-18T00:00:00.0000000,TO51431,362,11063,1,1,1,1
2016-07-16,2003-04-02T00:00:00.0000000,TO51431,490,11063,1,4,1,4
2016-07-16,2003-04-27T00:00:00.0000000,TO51438,381,19212,1,1,1,1
2016-07-16,2003-06-07T00:00:00.0000000,TO51438,491,19212,1,2,1,2
2016-07-16,2003-06-19T00:00:00.0000000,TO51432,485,11092,9,2,2,4
2016-07-16,2003-03-19T00:00:00.0000000,TO51432,352,11092,9,1,1,1
2016-07-16,2003-05-29T00:00:00.0000000,TO51426,214,18217,9,2,1,2
2016-07-16,2003-06-24T00:00:00.0000000,TO51426,377,18217,9,1,1,1
2016-07-16,2003-04-20T00:00:00.0000000,TO51430,485,11275,4,2,3,6
2016-07-16,2003-06-26T00:00:00.0000000,TO51430,220,11275,4,3,1,3
2016-07-16,2003-06-04T00:00:00.0000000,TO51430,356,11275,4,1,1,1
2016-07-16,2003-04-05T00:00:00.0000000,TO51436,214,16218,1,2,1,2
2016-07-16,2003-04-04T00:00:00.0000000,TO51436,605,16218,1,1,1,1
2016-07-16,2003-06-01T00:00:00.0000000,TO51439,462,21017,7,3,2,6
2016-07-16,2003-05-22T00:00:00.0000000,TO51439,477,21017,7,2,1,2
2016-07-16,2003-04-17T00:00:00.0000000,TO51439,479,21017,7,4,1,4
2016-07-16,2003-06-29T00:00:00.0000000,TO51439,605,21017,7,1,1,1
2016-07-16,2003-05-09T00:00:00.0000000,TO51429,360,11316,6,1,1,1
2016-07-16,2003-06-08T00:00:00.0000000,TO51429,487,11316,6,2,1,2
2016-07-16,2003-04-25T00:00:00.0000000,TO51437,477,21488,4,3,2,6
2016-07-16,2003-03-30T00:00:00.0000000,TO51437,479,21488,4,2,2,4
2016-07-16,2003-06-13T00:00:00.0000000,TO51437,214,21488,4,4,1,4
2016-07-16,2003-05-03T00:00:00.0000000,TO51437,235,21488,4,5,1,5
2016-07-16,2003-04-05T00:00:00.0000000,TO51437,604,21488,4,1,1,1
2016-07-16,2003-05-26T00:00:00.0000000,TO51428,466,12308,7,3,2,6
2016-07-16,2003-06-30T00:00:00.0000000,TO51428,377,12308,7,1,1,1
2016-07-16,2003-06-04T00:00:00.0000000,TO51428,540,12308,7,2,1,2
2016-07-16,2003-06-24T00:00:00.0000000,TO51435,223,24413,4,4,2,8
2016-07-16,2003-03-20T00:00:00.0000000,TO51435,477,24413,4,2,2,4
2016-07-16,2003-06-11T00:00:00.0000000,TO51435,479,24413,4,3,2,6
2016-07-16,2003-05-21T00:00:00.0000000,TO51435,576,24413,4,1,1,1
2016-07-16,2003-03-30T00:00:00.0000000,TO51434,578,23688,4,1,1,1
2016-07-16,2003-03-27T00:00:00.0000000,TO51427,214,11243,10,3,1,3
2016-07-16,2003-05-27T00:00:00.0000000,TO51427,360,11243,10,1,1,1
2016-07-16,2003-06-12T00:00:00.0000000,TO51427,537,11243,10,2,1,2
2016-07-17,2003-04-01T00:00:00.0000000,TO51443,528,11739,6,3,2,6
2016-07-17,2003-06-12T00:00:00.0000000,TO51443,352,11739,6,1,1,1
2016-07-17,2003-06-06T00:00:00.0000000,TO51443,537,11739,6,2,1,2
2016-07-17,2003-06-14T00:00:00.0000000,TO51453,529,25605,10,2,2,4
2016-07-17,2003-05-20T00:00:00.0000000,TO51453,538,25605,10,3,2,6
2016-07-17,2003-06-06T00:00:00.0000000,TO51453,220,25605,10,4,1,4
2016-07-17,2003-06-18T00:00:00.0000000,TO51453,605,25605,10,1,1,1
2016-07-17,2003-04-30T00:00:00.0000000,TO51447,485,11107,9,2,3,6
2016-07-17,2003-04-21T00:00:00.0000000,TO51447,215,11107,9,3,1,3
2016-07-17,2003-03-27T00:00:00.0000000,TO51447,352,11107,9,1,1,1
2016-07-17,2003-06-24T00:00:00.0000000,TO51441,484,12124,7,2,2,4
2016-07-17,2003-06-03T00:00:00.0000000,TO51441,377,12124,7,1,1,1
2016-07-17,2003-06-01T00:00:00.0000000,TO51442,529,20834,10,2,2,4
2016-07-17,2003-03-25T00:00:00.0000000,TO51442,539,20834,10,3,2,6
2016-07-17,2003-06-26T00:00:00.0000000,TO51442,488,20834,10,4,1,4
2016-07-17,2003-03-25T00:00:00.0000000,TO51442,582,20834,10,1,1,1
2016-07-17,2003-06-02T00:00:00.0000000,TO51446,215,24606,9,2,1,2
2016-07-17,2003-05-23T00:00:00.0000000,TO51446,383,24606,9,1,1,1
2016-07-17,2003-05-01T00:00:00.0000000,TO51454,477,14198,8,3,2,6
2016-07-17,2003-04-30T00:00:00.0000000,TO51454,214,14198,8,4,1,4
2016-07-17,2003-05-12T00:00:00.0000000,TO51454,479,14198,8,2,1,2
2016-07-17,2003-03-26T00:00:00.0000000,TO51454,574,14198,8,1,1,1
2016-07-17,2003-04-23T00:00:00.0000000,TO51448,528,11080,9,3,2,6
2016-07-17,2003-04-18T00:00:00.0000000,TO51448,356,11080,9,1,1,1
2016-07-17,2003-03-23T00:00:00.0000000,TO51448,537,11080,9,2,1,2
2016-07-17,2003-04-13T00:00:00.0000000,TO51455,235,26831,8,2,1,2
2016-07-17,2003-06-11T00:00:00.0000000,TO51455,579,26831,8,1,1,1
2016-07-17,2003-06-01T00:00:00.0000000,TO51450,362,11452,9,1,1,1
2016-07-17,2003-06-28T00:00:00.0000000,TO51450,483,11452,9,2,1,2
